0,1,2,3
1450,Chastre,4.636678,50.6080835
1450,Chastre-Villeroux-Blanmont,4.6377941108725,50.6106296
1450,Cortil-Noirmont,4.6406799,50.590807399999996
1450,Gentinnes,4.5927221009772,50.57939665
1450,Saint-Géry,4.6202848419069005,50.57660545
1457,Nil-Saint-Vincent-Saint-Martin,4.6743285000000006,50.640714700000004
1457,Tourinnes-Saint-Lambert,4.7220185,50.6395479
1457,Walhain,4.6952724,50.6182838
1457,Walhain-Saint-Paul,4.695224099999999,50.6167794
1460,Ittre,4.2611675641255,50.646336700000006
1460,Virginal-Samme,4.2199759440369,50.641340299999996
1461,Haut-Ittre,4.2964719513591,50.6488039
1470,Baisy-Thy,4.488077818971901,50.6040225
1470,Bousval,4.5192034141632,50.63205335
1470,Genappe,4.4479459851740994,50.60800575
1471,Loupoigne,4.4319644959116,50.5929226
1472,Vieux-Genappe,4.4015030981612,50.62902485
1473,Glabais,4.446488693984401,50.63691535
1474,Ways,4.4729429472610995,50.6269861
1476,Houtain-Le-Val,4.4110339517433,50.5762935
1480,Clabecq,4.2214130999999995,50.689373700000004
1480,Oisquercq,4.2167874,50.670072600000005
1480,Saintes,4.1600612857846,50.70737205
1480,Tubize,4.204696,50.693020000000004
1490,Court-Saint-Etienne,4.568576599999999,50.644320799999996
1495,Marbais,4.5380975970878,50.55047955
1495,Mellery,4.569111799999999,50.5817537
1495,Sart-Dames-Avelines,4.489554887461201,50.554167
1495,Tilly,4.5522187220517,50.57640235
1495,Villers-La-Ville,4.516035801462,50.564025799999996
1500,Halle,4.2374349,50.7360524
1501,Buizingen,4.2605080818496,50.73793415
1502,Lembeek,4.214343058890701,50.709295399999995
1540,Herfelingen,4.0974867999999995,50.747729
1540,Herne,4.0260115663497,50.72329555
1541,Sint-Pieters-Kapelle,3.9985766720314997,50.70721955
1547,Biévène,3.943147,50.7164481
1560,Hoeilaart,4.474407,50.7674846
1570,Galmaarden,3.9709983,50.7527192
1570,Tollembeek,4.004789341376,50.7430853
1570,Vollezele,4.0247359,50.76088
1600,Oudenaken,4.1958991999999995,50.7804875
1600,Sint-Laureins-Berchem,4.1993838,50.7877313
1600,Sint-Pieters-Leeuw,4.2452186173064,50.78118355
1601,Ruisbroek,4.298610469732,50.7848617
1602,Vlezenbeek,4.2360410720845,50.805593
1620,Drogenbos,4.3173542000000005,50.786532
1630,Linkebeek,4.3345641,50.7716092
1640,Rhode-Saint-Genèse,4.3463687,50.74503
1650,Beersel,4.305132149459101,50.7684432
1651,Lot,4.272998622148299,50.76514035
1652,Alsemberg,4.3281703413079,50.7449476
1653,Dworp,4.2950152833964,50.73423975
1654,Huizingen,4.2732545968764,50.74931535
1670,Bogaarden,4.1367803,50.739806200000004
1670,Heikruis,4.1126567000000005,50.734845799999995
1670,Pepingen,4.1785882891377,50.751170200000004
1671,Elingen,4.174198071757,50.7793527
1673,Beert,4.1853449364222,50.7354888
1674,Bellingen,4.1601450278998,50.73779765
1700,Dilbeek,4.2657299667643,50.84408625
1700,Sint-Martens-Bodegem,4.215059200000001,50.86272329999999
1700,Sint-Ulriks-Kapelle,4.2206526,50.880033700000006
1701,Itterbeek,4.250118700000001,50.8395994
1702,Groot-Bijgaarden,4.2635668372339,50.8714357
1703,Schepdaal,4.195149072634,50.836307700000006
1730,Asse,4.1804375072845,50.913594
1730,Bekkerzeel,4.2381789,50.885371299999996
1730,Kobbegem,4.2496669,50.9091629
1730,Mollem,4.223982599999999,50.932849700000006
1731,Relegem,4.2790265927797,50.9019808
1731,Zellik,4.2744184999999995,50.8842475
1740,Ternat,4.1834171401216,50.87155835
1741,Wambeek,4.1646372476962,50.85672975
1742,Sint-Katherina-Lombeek,4.1535568,50.8726659
1745,Mazenzele,4.171763200000001,50.942879100000006
1745,Opwijk,4.1896665,50.9690529
1750,Gaasbeek,4.1888025,50.799892299999996
1750,Lennik,4.1648626,50.8085632
1750,Sint-Kwintens-Lennik,4.1456163063499,50.81145495
1750,Sint-Martens-Lennik,4.1695303908975,50.8115319
1755,Gooik,4.1029840674511,50.797973799999994
1755,Kester,4.1212845,50.7631284
1755,Leerbeek,4.1192641000000005,50.77735379999999
1755,Oetingen,4.0614624,50.7720719
1760,Onze-Lieve-Vrouw-Lombeek,4.111957299999999,50.82203870000001
1760,Pamel,4.0820664787057,50.83471975
1760,Roosdaal,4.0972238,50.8341383
1760,Strijtem,4.1145703000000005,50.840554100000006
1761,Borchtlombeek,4.1369148649611,50.84817805
1770,Liedekerke,4.0860754,50.871131299999995
1780,Wemmel,4.3108723,50.914595500000004
1785,Brussegem,4.265886900000001,50.927771299999996
1785,Hamme,4.1202807810427,51.088161799999995
1785,Merchtem,4.2327769,50.9591981
1790,Affligem,4.1174675,50.9035063
1790,Essene,4.1390421,50.8973851
1790,Hekelgem,4.1118354895388,50.913799100000006
1790,Teralfene,4.09834,50.8921419
1800,Peutie,4.4551981,50.9271744
1800,Vilvoorde,4.4329052514838,50.92813655
1820,Melsbroek,4.4758811,50.917072499999996
1820,Perk,4.4960702,50.9331623
1820,Steenokkerzeel,4.5110471,50.9093488
1830,Machelen,4.435361400000001,50.9124219
1831,Diegem,4.4365042,50.8945555
1840,Londerzeel,4.2990729416338,51.012246600000005
1840,Malderen,4.2437819,51.0198436
1840,Steenhuffel,4.2624672,50.99443839999999
1850,Grimbergen,4.4013732626459,50.95030565
1851,Humbeek,4.3777599282045,50.9728229
1852,Beigem,4.3638682,50.9527061
1853,Strombeek-Bever,4.342355501959,50.91096285
1860,Meise,4.3287322,50.9341625
1861,Wolvertem,4.3085198,50.9510266
1880,Kapelle-Op-Den-Bos,4.3599725,51.0131904
1880,Nieuwenrode,4.3512293,50.9799835
1880,Ramsdonk,4.3374964007802,51.0114961
1910,Berg,5.1521172,51.1695659
1910,Buken,4.617418,50.937546000000005
1910,Kampenhout,4.5711630873694,50.94924405
1910,Nederokkerzeel,4.5645096,50.9190127
1930,Nossegem,4.508102594946401,50.88499735
1930,Zaventem,4.4745515,50.8804355
1932,Sint-Stevens-Woluwe,4.4359939711919,50.8662434
1933,Sterrebeek,4.5157438438279005,50.85395875
1950,Kraainem,4.4691371,50.8606105
1970,Wezembeek-Oppem,4.487179599999999,50.8440554
1980,Eppegem,4.4556575,50.961428999999995
1980,Zemst,4.44412333945,50.9865028
1981,Hofstade,4.5042526607237,50.9939033
1982,Elewijt,4.507563891854099,50.96953845
1982,Weerde,4.479869,50.9722782
2000,Antwerpen,4.3997081,51.2211097
2018,Antwerpen,4.3997081,51.2211097
2020,Antwerpen,4.3997081,51.2211097
2030,Antwerpen,4.3997081,51.2211097
2040,Antwerpen,4.3997081,51.2211097
2040,Berendrecht,4.319401,51.3455396
2040,Lillo,4.2900122000000005,51.304553399999996
2040,Zandvliet,4.2836261784487,51.35984975
2050,Antwerpen,4.3997081,51.2211097
2060,Antwerpen,4.3997081,51.2211097
2070,Burcht,4.3416362,51.2028046
2070,Zwijndrecht,4.3188693282188,51.23062085
2100,Deurne,4.4695254092764,51.2115284
2110,Wijnegem,4.5225318,51.2270761
2140,Borgerhout,4.4403895064496,51.21029905
2150,Borsbeek,4.4889529999999995,51.1928907
2160,Wommelgem,4.5238022,51.2031044
2170,Merksem,4.4453401635115,51.24994295
2180,Ekeren,4.4322870782182004,51.2842045
2200,Herentals,4.83464460985,51.185551399999994
2200,Morkhoven,4.8207801,51.1203399
2200,Noorderwijk,4.8401277,51.1415564
2220,Hallaar,4.7191120718788,51.08755725
2220,Heist-Op-Den-Berg,4.7193765534389005,51.06251415
2221,Booischot,4.7692867998140995,51.0471677
2222,Itegem,4.731894344605,51.10403005
2222,Wiekevorst,4.7853558986493,51.10609435
2223,Schriek,4.4361161,51.290737899999996
2230,Herselt,4.9018080031354,51.0554081
2230,Ramsel,4.8336098,51.032471799999996
2235,Houtvenne,4.8012932645531,51.04605145
2235,Hulshout,4.7885461,51.0753923
2235,Westmeerbeek,4.8351334,51.0603638
2240,Massenhoven,4.635692468301901,51.19902125
2240,Viersel,4.6503063,51.187272
2240,Zandhoven,4.6595103,51.21479179999999
2242,Pulderbos,4.7033852099385,51.22573189999999
2243,Pulle,4.6975445276147,51.2011609
2250,Olen,4.8597257,51.1438611
2260,Oevel,4.9053100999999995,51.1377568
2260,Tongerlo,4.9012622781849,51.1220734
2260,Westerlo,4.9168675,51.086694
2260,Zoerle-Parwijs,4.8729402,51.088088899999995
2270,Herenthout,4.7543972000000005,51.139242700000004
2275,Gierle,4.8676797,51.26758
2275,Lille,4.8242404,51.238217999999996
2275,Poederlee,4.8359528,51.2267185
2275,Wechelderzande,4.7910582697468005,51.26541275
2280,Grobbendonk,4.7318844301963,51.18870335
2288,Bouwel,4.7370614385825,51.16210045
2290,Vorselaar,4.769482,51.2023448
2300,Turnhout,4.948461,51.3233812
2310,Rijkevorsel,4.760708,51.3495046
2320,Hoogstraten,4.744065641418599,51.39574085
2321,Meer,4.7372548575575,51.46092495
2322,Minderhout,4.8070790487489,51.43155825
2323,Wortel,4.8085930879726,51.3975366
2328,Meerle,4.805167900000001,51.4743516
2330,Merksplas,4.8627541,51.3580597
2340,Beerse,4.837570452313,51.313492100000005
2340,Vlimmeren,4.7821796999999995,51.2988018
2350,Vosselaar,4.8878026,51.3129153
2360,Oud-Turnhout,4.981708599999999,51.317831899999995
2370,Arendonk,5.0864557,51.3202315
2380,Ravels,5.0198122919518,51.3808625
2381,Weelde,5.018244542061599,51.41206885
2382,Poppel,5.0488069670452,51.45063155
2387,Baarle-Hertog,4.9004051710883,51.412750431351995
2390,Malle,4.7149828000000005,51.3001124
2390,Oostmalle,4.7331617999999995,51.3019209
2390,Westmalle,4.6713095211155,51.29940565
2400,Mol,5.1155267,51.184042100000006
2430,Eindhout,4.9972890275518,51.10171295
2430,Laakdal,5.007302200000001,51.0802695
2430,Vorst,5.0188161,51.0790117
2431,Varendonk,4.9552252999999995,51.0801317
2431,Veerle,4.9805536902847996,51.0592049
2440,Geel,4.9903187,51.1610826
2450,Meerhout,5.0772388,51.1317433
2460,Kasterlee,4.967812,51.2407915
2460,Lichtaart,4.9037390737022,51.230918200000005
2460,Tielen,4.8965455,51.242259499999996
2470,Retie,5.0843883000000005,51.267586200000004
2480,Dessel,5.113243,51.2395713
2490,Balen,5.1937730761009,51.171803999999995
2491,Olmen,5.1648214462792,51.13368515
2500,Koningshooikt,4.6033828110877,51.092943299999995
2500,Lier,4.569651599999999,51.131069000000004
2520,Broechem,4.5967162,51.1813951
2520,Emblem,4.6047327000000005,51.1625761
2520,Oelegem,4.5972162,51.211068700000006
2520,Ranst,4.563756361400901,51.196173200000004
2530,Boechout,4.510406865149,51.159694099999996
2531,Vremde,4.522622900000001,51.1753099
2540,Hove,4.477387,51.148611700000004
2547,Lint,4.4922187000000005,51.1268305
2550,Kontich,4.4456359,51.134377
2550,Waarloos,4.453,51.1052659
2560,Bevel,4.6922875770195,51.1364316
2560,Kessel,4.6393456001407,51.14453105
2560,Nijlen,4.6709517317049,51.161188700000004
2570,Duffel,4.5061988,51.0957176
2580,Beerzel,4.6630807412987,51.06299735
2580,Putte,4.6310473,51.0570823
2590,Berlaar,4.6640387634597005,51.10303735
2590,Gestel,4.664631319989099,51.12758685
2600,Berchem,4.4317026387884,51.191849299999994
2610,Wilrijk,4.3876309610455,51.1638451
2620,Hemiksem,4.3420555,51.1442105
2627,Schelle,4.3361875,51.1245635
2630,Aartselaar,4.3870241,51.133297
2640,Mortsel,4.4593335,51.1741789
2650,Edegem,4.4384284,51.157478600000005
2660,Hoboken,4.3511502171395,51.175782399999996
2800,Mechelen,4.471321199996,51.02803335
2800,Walem,4.4568748,51.0657941
2801,Heffen,4.4124762563322,51.0519355
2811,Hombeek,4.4211910518318,51.01166405
2811,Leest,4.415005799999999,51.0350559
2812,Muizen,4.5182999731643,51.0083206
2820,Bonheiden,4.5378217779072,51.0261294
2820,Rijmenam,4.5842221,51.001081799999994
2830,Blaasveld,4.3723517,51.0565194
2830,Heindonk,4.4066584,51.067026399999996
2830,Tisselt,4.3598407,51.033992
2830,Willebroek,4.3572324644033,51.0626964
2840,Reet,4.4058899586301,51.1044854
2840,Rumst,4.4240472,51.079285299999995
2840,Terhagen,4.3993623,51.078277
2845,Niel,4.330339599999999,51.1098649
2850,Boom,4.366721599999999,51.0873789
2860,Sint-Katelijne-Waver,4.5114278140147,51.06232435
2861,Onze-Lieve-Vrouw-Waver,4.5799614,51.06249129999999
2870,Breendonk,4.3136108625549,51.0452687
2870,Liezele,4.2808516096232,51.05486435
2870,Puurs,4.2861928678797,51.07199845
2870,Ruisbroek,4.3379815821239,51.0802059
2880,Bornem,4.2423260051519,51.092464899999996
2880,Hingene,4.2930862930359,51.103114
2880,Mariekerke,4.2010309553894,51.06647005
2880,Weert,4.1855882750296,51.10151195
2890,Lippelo,4.2519213925908,51.045147799999995
2890,Oppuurs,4.2389889523045,51.06220625
2890,Sint-Amands,4.2107348196593,51.0463409
2900,Schoten,4.4980446,51.2516344
2910,Essen,4.4701309,51.4677957
2920,Kalmthout,4.4763255,51.3832723
2930,Brasschaat,4.489307,51.293093299999995
2940,Hoevenen,4.4046996,51.30661679999999
2940,Stabroek,4.370312016044,51.33518735
2950,Kapellen,4.4312318305558,51.332759
2960,Brecht,4.5972381789962,51.3347679
2960,Sint-Job-In-'t-Goor,4.5759347,51.295592299999996
2960,Sint-Lenaarts,4.6782162000000005,51.3453831
2970,'s Gravenwezel,4.5556038,51.262485600000005
2970,Schilde,4.5955157359888,51.257095
2980,Halle,4.6455565344486,51.2428446
2980,Zoersel,4.7132557,51.2716725
2990,Loenhout,4.6428328,51.3994474
2990,Wuustwezel,4.565174345040201,51.38525
3000,Leuven,4.6929903215189,50.8812533
3001,Heverlee,4.693130751028099,50.85172925
3010,Kessel Lo,4.7307614946269005,50.88991545
3012,Wilsele,4.7136294,50.909536200000005
3018,Wijgmaal,4.7001214000000004,50.926428
3020,Herent,4.672714,50.9079329
3020,Veltem-Beisem,4.6255138,50.9020979
3020,Winksele,4.640447195766099,50.9124843
3040,Huldenberg,4.582858740002799,50.7950895
3040,Loonbeek,4.6067572,50.8070345
3040,Neerijse,4.6290291125613,50.81115135
3040,Ottenburg,4.6258024576448,50.7540955
3040,Sint-Agatha-Rode,4.6329556561261995,50.7794761
3050,Oud-Heverlee,4.667897099999999,50.8217682
3051,Sint-Joris-Weert,4.6458289787229,50.805103499999994
3052,Blanden,4.705679661225401,50.8281673
3053,Haasrode,4.7283706944623,50.81785645
3054,Vaalbeek,4.6852713590101995,50.82408165
3060,Bertem,4.6322906999999995,50.8706469
3060,Korbeek-Dijle,4.6299439737893,50.847010125156004
3061,Leefdaal,4.5905043649411,50.8419887
3070,Kortenberg,4.536470703962401,50.88326665
3071,Erps-Kwerps,4.575086412553099,50.9104969
3078,Everberg,4.554594958959701,50.87266065
3078,Meerbeek,4.5972692536847,50.8782935
3080,Duisburg,4.545208431698,50.8110528
3080,Tervuren,4.5144027,50.8227718
3080,Vossem,4.5565660886042005,50.83488335
3090,Overijse,4.538522599999999,50.7729254
3110,Rotselaar,4.714320596025799,50.9543637
3111,Wezemaal,4.7683306885409005,50.948255200000006
3118,Werchter,4.7026877230529,50.9707189
3120,Tremelo,4.675513400000001,50.9900457
3128,Baal,4.7505367662714,51.007526899999995
3130,Begijnendijk,4.7826403117004,51.02422075
3130,Betekom,4.7908301771478,50.99602795
3140,Keerbergen,4.6265551,51.004924200000005
3150,Haacht,4.6386824,50.9769286
3150,Tildonk,4.6595165776069,50.94081955
3150,Wespelaar,4.6325890563884995,50.95645295
3190,Boortmeerbeek,4.575800525,50.97828585
3191,Hever,4.5553278,50.9925865
3200,Aarschot,4.8245687,50.984159399999996
3200,Gelrode,4.804273044098401,50.9670761
3201,Langdorp,4.885698962427901,51.0118664
3202,Rillaar,4.8970494266873,50.97591095
3210,Linden,4.7756847507269,50.89891075
3210,Lubbeek,4.8400599406417,50.8821122
3211,Binkom,4.890888585801299,50.8721422
3212,Pellenberg,4.7894086649098,50.87211325
3220,Holsbeek,4.7557296717685995,50.92172015
3220,Kortrijk-Dutsel,4.7854555627527,50.91851005
3220,Sint-Pieters-Rode,4.8291872982184,50.9208131
3221,Nieuwrode,4.8338045392342,50.9470265
3270,Scherpenheuvel,4.9547327768843,50.9725745
3270,Scherpenheuvel-Zichem,4.9754325657663,50.968914700000006
3271,Averbode,4.977084579487401,51.027840600000005
3271,Zichem,4.984958799435,51.008577100000004
3272,Messelbroek,4.9246676815249995,50.98948425
3272,Testelt,4.948470728737401,51.019277200000005
3290,Deurne,5.0964572,51.039237899999996
3290,Diest,5.052873496255001,50.98456645
3290,Schaffen,5.086792549946,51.0130411
3290,Webbekom,5.054414061955,50.964929100000006
3293,Kaggevinne,5.029940492612201,50.9776976
3294,Molenstede,5.024746528764901,51.0071839
3300,Bost,4.9339239586832,50.784632200000004
3300,Goetsenhoven,4.9603301209235005,50.77139835
3300,Hakendover,4.988655261234499,50.7971718
3300,Kumtich,4.886379837855901,50.8245511
3300,Oorbeek,4.913760238289401,50.79215565
3300,Oplinter,4.9950692073381,50.8284931
3300,Sint-Margriete-Houtem,4.9623805201831,50.83464645
3300,Tienen,4.946429213429401,50.80843175
3300,Vissenaken,4.911143120975799,50.84379005
3320,Hoegaarden,4.881141936140001,50.7877912
3320,Meldert,4.829456685614099,50.78956675
3321,Outgaarden,4.9193571,50.7665968
3350,Drieslinter,5.0533455578997,50.84486375
3350,Linter,5.0409717,50.8291537
3350,Melkwezer,5.058529248056701,50.8249402
3350,Neerhespen,5.057933629862299,50.78801405
3350,Neerlinter,5.028387599999999,50.843352
3350,Orsmaal-Gussenhoven,5.0674769,50.805414299999995
3350,Overhespen,5.0300432882597,50.796842100000006
3350,Wommersom,5.0183106289924,50.812360999999996
3360,Bierbeek,4.7714318076029,50.824124499999996
3360,Korbeek-Lo,4.7561775068454,50.86176115
3360,Lovenjoel,4.7866873360324,50.85475565
3360,Opvelp,4.7912847996064,50.80732735
3370,Boutersem,4.8336178052558,50.8473461
3370,Kerkom,4.8643358054912005,50.85699665
3370,Neervelp,4.8136699565725,50.8166881
3370,Roosbeek,4.8620269340011,50.84022445
3370,Vertrijk,4.8270179962162,50.83400235
3370,Willebringen,4.8387022883011,50.80664425
3380,Bunsbeek,4.9601107928553,50.851035100000004
3380,Glabbeek,4.951300900000001,50.8725203
3381,Kapellen,4.9608776189751,50.88734525
3384,Attenrode,4.9167554140969,50.869460700000005
3390,Houwaart,4.860599743681299,50.93414405
3390,Sint-Joris-Winge,4.875411653761099,50.912176200000005
3390,Tielt,4.9155513317582,50.9346235
3390,Tielt-Winge,4.8863781815823,50.9242724
3391,Meensel-Kiezegem,4.9173431325348,50.8950541
3400,Eliksem,5.0074922319452,50.78710135
3400,Ezemaal,4.997333783130999,50.7766242
3400,Laar,4.441040599999999,51.2687557
3400,Landen,5.0790966118688,50.7493167
3400,Neerwinden,5.040997576500599,50.765228799999996
3400,Overwinden,5.0448025257015,50.75242545
3400,Rumsdorp,5.0695564232804005,50.76917005
3400,Wange,5.0302723897201,50.7838394
3401,Waasmont,5.0609420487376,50.72608345
3401,Walsbets,5.0878535498936,50.7385007
3401,Walshoutem,5.0869975953341,50.71820555
3401,Wezeren,5.1094961371256,50.732168
3404,Attenhoven,5.100653433046401,50.765369299999996
3404,Neerlanden,5.0793874624497,50.7821026
3440,Budingen,5.0871237674967,50.865345700000006
3440,Dormaal,5.0920421498928,50.8063449
3440,Halle-Booienhoven,5.1205761783641,50.812726500000004
3440,Helen-Bos,5.0802259143417,50.83603965
3440,Zoutleeuw,5.118644748014701,50.8415653
3450,Geetbets,5.1015810029407005,50.89519195
3450,Grazen,5.1299277800431,50.8754117
3454,Rummen,5.156491748195901,50.88594765
3460,Assent,5.0136688435307,50.94677135
3460,Bekkevoort,4.984616971522,50.9338977
3461,Molenbeek-Wersbeek,4.9541212,50.9212106
3470,Kortenaken,5.068392495735,50.90566935
3470,Ransberg,5.036064617431901,50.8758246
3470,Sint-Margriete-Houtem,4.9623805201831,50.83464645
3471,Hoeleden,5.0014628020046,50.8668096
3472,Kersbeek-Miskom,5.0065116045983,50.8930932577
3473,Waanrode,5.003771632858901,50.9129375
3500,Hasselt,5.3368383970676,50.930358
3500,Sint-Lambrechts-Herk,5.3119462785891,50.90358435
3501,Wimmertingen,5.3512906396928,50.8769276
3510,Kermt,5.2509784643733,50.9524495
3510,Spalbeek,5.227794431306799,50.9490449
3511,Kuringen,5.3052007,50.94393839999999
3511,Stokrooie,5.2747491372719,50.97085355
3512,Stevoort,5.2444291944072,50.91698375
3520,Zonhoven,5.3677683,50.9909835
3530,Helchteren,5.384482164853599,51.0743268
3530,Houthalen,5.4121547136035995,51.036563
3530,Houthalen-Helchteren,5.3713044000000005,51.0281818
3540,Berbroek,5.2098576659450995,50.94876395
3540,Donk,4.9053567000000005,50.9582088
3540,Herk-De-Stad,5.1884301868953,50.9222911
3540,Schulen,5.171672949688,50.9533364
3545,Halen,5.1073913444454995,50.9384339
3545,Loksbergen,5.0656234079577,50.9321193
3545,Zelem,5.1092670735920995,50.980158
3550,Heusden,5.283553129278401,51.04153335
3550,Heusden-Zolder,5.2750485000000005,51.0233485
3550,Zolder,5.3135203,51.023655299999994
3560,Linkhout,5.1372552,50.9657859
3560,Lummen,5.2025589998731,51.00313255
3560,Meldert,5.1472099707378,51.0067479
3570,Alken,5.3079873,50.8754731
3580,Beringen,5.2208090823008,51.0502026
3581,Beverlo,5.244356550718099,51.08973005
3582,Koersel,5.271159654589,51.06978945
3583,Paal,5.1616725572109,51.04746375
3590,Diepenbeek,5.4200307,50.9078485
3600,Genk,5.5001456,50.9654864
3620,Gellik,5.6091315,50.883945600000004
3620,Lanaken,5.6513208,50.8892784
3620,Neerharen,5.680982,50.907778
3620,Veldwezelt,5.6323869,50.8655982
3621,Rekem,5.662609475536599,50.928407799999995
3630,Eisden,5.7128515,50.986304499999996
3630,Leut,5.7355142,50.9921686
3630,Maasmechelen,5.696445,50.963502399999996
3630,Mechelen-Aan-De-Maas,5.6456979557208005,50.9764002
3630,Meeswijk,5.7468352,51.001413
3630,Opgrimbie,5.6810305,50.9436011
3630,Vucht,5.7134260999999995,50.977042499999996
